1563656859958;0.0;9.192968192;2019-07-20 11:07:40.017
1563656860059;58.333333333333336;9.193803776;2019-07-20 11:07:40.059
1563656860160;32.142857142857146;9.193766912;2019-07-20 11:07:40.160
1563656860260;12.5;9.193787392;2019-07-20 11:07:40.260
1563656860361;3.571428571428571;9.1937792;2019-07-20 11:07:40.361
1563656860462;8.333333333333332;9.193791488;2019-07-20 11:07:40.462
1563656860562;0.0;9.193791488;2019-07-20 11:07:40.562
1563656860663;19.230769230769234;9.193771008;2019-07-20 11:07:40.663
1563656860764;16.666666666666664;9.193742336;2019-07-20 11:07:40.764
1563656860865;17.857142857142858;9.193742336;2019-07-20 11:07:40.865
1563656860965;29.166666666666668;9.193537536;2019-07-20 11:07:40.965
1563656861065;0.0;9.192923136;2019-07-20 11:07:41.065
1563656861166;0.0;9.192947712;2019-07-20 11:07:41.166
1563656861266;25.0;9.193017344;2019-07-20 11:07:41.266
1563656861367;29.166666666666668;9.19283712;2019-07-20 11:07:41.367
1563656861468;28.57142857142857;9.192820736;2019-07-20 11:07:41.468
1563656861568;8.333333333333332;9.192820736;2019-07-20 11:07:41.568
1563656861669;0.0;9.192808448;2019-07-20 11:07:41.669
1563656861769;0.0;9.19283712;2019-07-20 11:07:41.769
1563656861870;8.333333333333332;9.192820736;2019-07-20 11:07:41.870
1563656861971;7.142857142857142;9.192828928;2019-07-20 11:07:41.971
1563656862071;4.166666666666666;9.192833024;2019-07-20 11:07:42.071
1563656862171;0.0;9.192845312;2019-07-20 11:07:42.171
1563656862271;0.0;9.192845312;2019-07-20 11:07:42.271
1563656862372;8.333333333333332;9.19283712;2019-07-20 11:07:42.372
1563656862472;3.571428571428571;9.192771584;2019-07-20 11:07:42.472
1563656862573;4.166666666666666;9.192771584;2019-07-20 11:07:42.573
1563656862673;0.0;9.192771584;2019-07-20 11:07:42.673
1563656862774;0.0;9.1927552;2019-07-20 11:07:42.774
1563656862874;7.6923076923076925;9.1927552;2019-07-20 11:07:42.874
1563656862974;11.538461538461538;9.19281664;2019-07-20 11:07:42.974
1563656863075;4.166666666666666;9.19271424;2019-07-20 11:07:43.075
1563656863176;0.0;9.192722432;2019-07-20 11:07:43.176
1563656863276;0.0;9.192726528;2019-07-20 11:07:43.276
1563656863377;0.0;9.192726528;2019-07-20 11:07:43.377
1563656863477;4.166666666666666;9.192660992;2019-07-20 11:07:43.477
1563656863578;0.0;9.192660992;2019-07-20 11:07:43.578
1563656863679;4.166666666666666;9.192640512;2019-07-20 11:07:43.679
1563656863779;4.166666666666666;9.192636416;2019-07-20 11:07:43.779
